ProdutoID;Nome;Descrição;Preço;Estoque;CategoriaID;FornecedorID
2404;Produto 2404;capa para celular 2404;508.53;319;7;1
2405;Produto 2405;capa para celular 2405;199.22;7;2;5
2406;Produto 2406;capa para celular 2406;382.03;144;5;5
2407;Produto 2407;capa para celular 2407;407.42;310;8;2
2408;Produto 2408;capa para celular 2408;970.56;50;1;2
2409;Produto 2409;capa para celular 2409;277.33;342;7;4
2410;Produto 2410;capa para celular 2410;322.28;437;8;3
2411;Produto 2411;capa para celular 2411;971.53;148;2;2
2412;Produto 2412;capa para celular 2412;260.54;116;5;5
2413;Produto 2413;capa para celular 2413;782.12;48;5;3
2414;Produto 2414;capa para celular 2414;191.06;461;2;1
2415;Produto 2415;capa para celular 2415;249.04;436;7;2
2416;Produto 2416;capa para celular 2416;270.93;330;1;3
2417;Produto 2417;capa para celular 2417;102.76;366;2;1
2418;Produto 2418;capa para celular 2418;31.45;437;1;5
2419;Produto 2419;capa para celular 2419;976.68;352;3;3
2420;Produto 2420;capa para celular 2420;721.61;424;3;3
2421;Produto 2421;capa para celular 2421;868.17;320;10;3
2422;Produto 2422;capa para celular 2422;398.01;370;9;1
2423;Produto 2423;capa para celular 2423;396.24;248;6;3
2424;Produto 2424;capa para celular 2424;347.87;364;4;5
2425;Produto 2425;capa para celular 2425;268.77;332;3;1
2426;Produto 2426;capa para celular 2426;825.22;285;9;3
2427;Produto 2427;capa para celular 2427;352.95;255;8;2
2428;Produto 2428;capa para celular 2428;855.57;471;8;1
2429;Produto 2429;capa para celular 2429;82.67;494;5;4
2430;Produto 2430;capa para celular 2430;152.66;38;4;4
2431;Produto 2431;capa para celular 2431;773.82;116;7;3
2432;Produto 2432;capa para celular 2432;470.19;288;6;4
2433;Produto 2433;capa para celular 2433;578.81;397;7;1
2434;Produto 2434;capa para celular 2434;696.95;421;1;1
2435;Produto 2435;capa para celular 2435;181.37;45;4;3
2436;Produto 2436;capa para celular 2436;944.52;143;4;2
2437;Produto 2437;capa para celular 2437;741.2;318;5;1
2438;Produto 2438;capa para celular 2438;68.71;487;8;3
2439;Produto 2439;capa para celular 2439;179.08;280;5;5
2440;Produto 2440;capa para celular 2440;450.83;203;2;5
2441;Produto 2441;capa para celular 2441;716.3;470;4;1
2442;Produto 2442;capa para celular 2442;695.26;215;7;4
2443;Produto 2443;capa para celular 2443;724.55;233;3;5
2444;Produto 2444;capa para celular 2444;13.92;333;6;5
2445;Produto 2445;capa para celular 2445;59.25;378;9;3
2446;Produto 2446;capa para celular 2446;950.71;302;2;3
2447;Produto 2447;capa para celular 2447;101.77;301;6;3
2448;Produto 2448;capa para celular 2448;186.27;349;4;4
2449;Produto 2449;capa para celular 2449;863.81;57;3;2
2450;Produto 2450;capa para celular 2450;715.18;491;8;2
2451;Produto 2451;capa para celular 2451;500.92;423;2;3
2452;Produto 2452;capa para celular 2452;634.68;93;6;2
2453;Produto 2453;capa para celular 2453;685.6;413;3;4
2454;Produto 2454;capa para celular 2454;224.4;197;1;3
2455;Produto 2455;capa para celular 2455;630.02;455;9;3
2456;Produto 2456;capa para celular 2456;654.18;95;4;1
2457;Produto 2457;capa para celular 2457;22.43;268;2;2
2458;Produto 2458;capa para celular 2458;64.22;157;6;5
2459;Produto 2459;capa para celular 2459;712.74;339;6;4
2460;Produto 2460;capa para celular 2460;442.51;143;2;4
2461;Produto 2461;capa para celular 2461;983.88;326;1;2
2462;Produto 2462;capa para celular 2462;77.64;386;7;1
2463;Produto 2463;capa para celular 2463;491.37;117;5;3
2464;Produto 2464;capa para celular 2464;275.98;107;8;4
2465;Produto 2465;capa para celular 2465;340.16;257;1;2
2466;Produto 2466;capa para celular 2466;685.0;334;7;3
2467;Produto 2467;capa para celular 2467;593.37;19;7;5
2468;Produto 2468;capa para celular 2468;160.99;57;3;2
2469;Produto 2469;capa para celular 2469;714.13;377;3;4
2470;Produto 2470;capa para celular 2470;552.5;394;3;1
2471;Produto 2471;capa para celular 2471;588.92;189;7;4
2472;Produto 2472;capa para celular 2472;494.66;342;4;1
2473;Produto 2473;capa para celular 2473;24.73;190;2;4
2474;Produto 2474;capa para celular 2474;862.52;78;10;2
2475;Produto 2475;capa para celular 2475;794.24;379;8;2
2476;Produto 2476;capa para celular 2476;917.16;147;7;4
2477;Produto 2477;capa para celular 2477;957.44;18;8;4
2478;Produto 2478;capa para celular 2478;119.69;5;7;4
2479;Produto 2479;capa para celular 2479;386.22;328;2;1
2480;Produto 2480;capa para celular 2480;386.97;189;4;2
2481;Produto 2481;capa para celular 2481;552.02;229;8;5
2482;Produto 2482;capa para celular 2482;749.32;34;6;3
2483;Produto 2483;capa para celular 2483;525.77;338;1;3
2484;Produto 2484;capa para celular 2484;665.05;149;3;2
2485;Produto 2485;capa para celular 2485;305.15;112;4;4
2486;Produto 2486;capa para celular 2486;261.88;468;6;1
2487;Produto 2487;capa para celular 2487;592.06;269;2;3
2488;Produto 2488;capa para celular 2488;405.22;291;10;2
2489;Produto 2489;capa para celular 2489;528.6;214;10;5
2490;Produto 2490;capa para celular 2490;501.24;349;3;3
2491;Produto 2491;capa para celular 2491;126.87;297;3;4
2492;Produto 2492;capa para celular 2492;729.24;2;1;1
2493;Produto 2493;capa para celular 2493;350.88;389;4;5
2494;Produto 2494;capa para celular 2494;282.32;239;6;3
2495;Produto 2495;capa para celular 2495;217.32;311;6;4
2496;Produto 2496;capa para celular 2496;855.49;363;2;4
2497;Produto 2497;capa para celular 2497;871.43;431;3;1
2498;Produto 2498;capa para celular 2498;532.47;300;4;1
2499;Produto 2499;capa para celular 2499;112.86;253;7;5
2500;Produto 2500;capa para celular 2500;457.91;485;6;2
2501;Produto 2501;capa para celular 2501;996.3;62;8;2
2502;Produto 2502;capa para celular 2502;324.34;499;7;2
2503;Produto 2503;capa para celular 2503;602.03;107;7;2
2504;Produto 2504;capa para celular 2504;483.03;104;2;2
2505;Produto 2505;capa para celular 2505;728.58;123;2;2
2506;Produto 2506;capa para celular 2506;262.0;100;9;2
2507;Produto 2507;capa para celular 2507;514.9;397;7;4
2508;Produto 2508;capa para celular 2508;417.54;219;7;5
2509;Produto 2509;capa para celular 2509;278.45;268;5;1
2510;Produto 2510;capa para celular 2510;570.86;447;2;3
2511;Produto 2511;capa para celular 2511;13.15;412;10;4
2512;Produto 2512;capa para celular 2512;307.8;324;9;4
2513;Produto 2513;capa para celular 2513;700.6;130;8;1
2514;Produto 2514;capa para celular 2514;438.18;31;5;3
2515;Produto 2515;capa para celular 2515;880.76;106;6;5
2516;Produto 2516;capa para celular 2516;270.78;350;10;1
2517;Produto 2517;capa para celular 2517;514.84;230;5;1
2518;Produto 2518;capa para celular 2518;917.43;132;8;5
2519;Produto 2519;capa para celular 2519;683.28;305;6;2
2520;Produto 2520;capa para celular 2520;199.84;30;5;3
2521;Produto 2521;capa para celular 2521;56.34;394;7;5
2522;Produto 2522;capa para celular 2522;102.68;349;10;3
2523;Produto 2523;capa para celular 2523;739.62;178;1;5
2524;Produto 2524;capa para celular 2524;691.96;310;6;2
2525;Produto 2525;capa para celular 2525;905.24;10;9;2
2526;Produto 2526;capa para celular 2526;892.18;245;10;3
2527;Produto 2527;capa para celular 2527;198.75;296;10;5
2528;Produto 2528;capa para celular 2528;230.14;452;6;4
2529;Produto 2529;capa para celular 2529;720.67;309;5;2
2530;Produto 2530;capa para celular 2530;589.97;459;4;5
2531;Produto 2531;capa para celular 2531;953.42;374;9;5
2532;Produto 2532;capa para celular 2532;874.54;244;2;3
2533;Produto 2533;capa para celular 2533;785.15;83;7;5
2534;Produto 2534;capa para celular 2534;223.0;487;1;1
2535;Produto 2535;capa para celular 2535;26.15;222;10;5
2536;Produto 2536;capa para celular 2536;304.82;12;7;1
2537;Produto 2537;capa para celular 2537;175.88;405;10;5
2538;Produto 2538;capa para celular 2538;353.14;301;5;5
2539;Produto 2539;capa para celular 2539;895.58;410;10;1
2540;Produto 2540;capa para celular 2540;703.89;178;5;2
2541;Produto 2541;capa para celular 2541;42.68;172;1;3
2542;Produto 2542;capa para celular 2542;589.39;130;10;1
2543;Produto 2543;capa para celular 2543;399.38;18;5;4
2544;Produto 2544;capa para celular 2544;548.28;352;5;2
2545;Produto 2545;capa para celular 2545;732.54;478;10;5
2546;Produto 2546;capa para celular 2546;326.43;478;2;1
2547;Produto 2547;capa para celular 2547;419.79;311;4;4
2548;Produto 2548;capa para celular 2548;910.74;457;2;2
2549;Produto 2549;capa para celular 2549;478.81;76;5;3
2550;Produto 2550;capa para celular 2550;833.74;355;7;4
2551;Produto 2551;capa para celular 2551;104.88;38;1;1
2552;Produto 2552;capa para celular 2552;62.4;300;10;1
2553;Produto 2553;capa para celular 2553;852.91;347;1;3
2554;Produto 2554;capa para celular 2554;211.2;275;3;3
2555;Produto 2555;capa para celular 2555;962.08;317;6;1
2556;Produto 2556;capa para celular 2556;532.05;145;10;4
2557;Produto 2557;capa para celular 2557;635.57;21;3;3
2558;Produto 2558;capa para celular 2558;542.58;438;5;4
2559;Produto 2559;capa para celular 2559;360.83;336;1;4
2560;Produto 2560;capa para celular 2560;367.6;204;9;2
2561;Produto 2561;capa para celular 2561;942.87;154;9;2
2562;Produto 2562;capa para celular 2562;151.04;34;4;1
2563;Produto 2563;capa para celular 2563;208.33;270;3;3
2564;Produto 2564;capa para celular 2564;757.61;275;1;5
2565;Produto 2565;capa para celular 2565;140.16;30;8;5
2566;Produto 2566;capa para celular 2566;71.17;28;6;4
2567;Produto 2567;capa para celular 2567;841.21;176;5;2
2568;Produto 2568;capa para celular 2568;513.6;185;2;1
2569;Produto 2569;capa para celular 2569;292.53;438;9;3
2570;Produto 2570;capa para celular 2570;28.77;152;8;5
2571;Produto 2571;capa para celular 2571;176.59;205;5;2
2572;Produto 2572;capa para celular 2572;870.36;78;1;3
2573;Produto 2573;capa para celular 2573;441.05;355;6;3
2574;Produto 2574;capa para celular 2574;549.87;177;7;4
2575;Produto 2575;capa para celular 2575;548.72;342;10;3
2576;Produto 2576;capa para celular 2576;911.99;190;7;4
2577;Produto 2577;capa para celular 2577;393.91;49;10;2
2578;Produto 2578;capa para celular 2578;577.23;227;10;1
2579;Produto 2579;capa para celular 2579;421.33;408;9;2
2580;Produto 2580;capa para celular 2580;831.92;447;4;5
2581;Produto 2581;capa para celular 2581;61.02;59;1;5
2582;Produto 2582;capa para celular 2582;224.02;176;4;4
2583;Produto 2583;capa para celular 2583;532.26;414;3;2
2584;Produto 2584;capa para celular 2584;680.32;202;1;4
2585;Produto 2585;capa para celular 2585;741.66;50;9;5
2586;Produto 2586;capa para celular 2586;242.58;251;1;3
2587;Produto 2587;capa para celular 2587;547.65;493;6;1
2588;Produto 2588;capa para celular 2588;188.27;99;3;4
2589;Produto 2589;capa para celular 2589;146.95;353;6;4
2590;Produto 2590;capa para celular 2590;231.6;408;10;1
2591;Produto 2591;capa para celular 2591;992.03;421;8;1
2592;Produto 2592;capa para celular 2592;275.81;111;6;2
2593;Produto 2593;capa para celular 2593;528.23;211;4;5
2594;Produto 2594;capa para celular 2594;151.97;463;8;3
2595;Produto 2595;capa para celular 2595;387.31;185;8;3
2596;Produto 2596;capa para celular 2596;668.61;482;7;2
2597;Produto 2597;capa para celular 2597;476.02;56;4;2
2598;Produto 2598;capa para celular 2598;30.57;289;5;2
2599;Produto 2599;capa para celular 2599;267.37;464;2;3
2600;Produto 2600;capa para celular 2600;952.07;159;1;3
2601;Produto 2601;capa para celular 2601;825.03;353;7;3
2602;Produto 2602;capa para celular 2602;45.84;31;5;2
2603;Produto 2603;capa para celular 2603;298.34;222;2;5
2604;Produto 2604;capa para celular 2604;82.94;427;9;2
2605;Produto 2605;capa para celular 2605;26.04;371;3;1
2606;Produto 2606;capa para celular 2606;231.75;461;9;5
2607;Produto 2607;capa para celular 2607;883.97;101;5;4
2608;Produto 2608;capa para celular 2608;325.41;68;4;1
2609;Produto 2609;capa para celular 2609;812.67;424;8;5
2610;Produto 2610;capa para celular 2610;980.38;88;4;2
2611;Produto 2611;capa para celular 2611;533.44;94;9;3
2612;Produto 2612;capa para celular 2612;519.75;494;6;1
2613;Produto 2613;capa para celular 2613;315.27;386;8;1
2614;Produto 2614;capa para celular 2614;460.0;405;7;3
2615;Produto 2615;capa para celular 2615;170.93;178;7;1
2616;Produto 2616;capa para celular 2616;126.68;330;7;1
2617;Produto 2617;capa para celular 2617;53.55;218;7;5
2618;Produto 2618;capa para celular 2618;291.0;369;10;3
2619;Produto 2619;capa para celular 2619;246.42;447;9;2
2620;Produto 2620;capa para celular 2620;829.0;414;2;2
2621;Produto 2621;capa para celular 2621;691.5;443;2;5
2622;Produto 2622;capa para celular 2622;539.14;266;7;1
2623;Produto 2623;capa para celular 2623;425.19;452;10;5
2624;Produto 2624;capa para celular 2624;571.38;199;5;4
2625;Produto 2625;capa para celular 2625;976.37;59;4;1
2626;Produto 2626;capa para celular 2626;127.44;78;10;3
2627;Produto 2627;capa para celular 2627;239.54;293;4;4
2628;Produto 2628;capa para celular 2628;891.62;454;6;4
2629;Produto 2629;capa para celular 2629;476.32;327;4;3
2630;Produto 2630;capa para celular 2630;241.81;204;7;5
2631;Produto 2631;capa para celular 2631;614.83;65;7;5
2632;Produto 2632;capa para celular 2632;210.55;369;1;1
2633;Produto 2633;capa para celular 2633;96.41;351;6;4
2634;Produto 2634;capa para celular 2634;680.89;236;4;4
2635;Produto 2635;capa para celular 2635;419.4;156;8;2
2636;Produto 2636;capa para celular 2636;459.19;178;6;1
2637;Produto 2637;capa para celular 2637;960.53;307;6;3
2638;Produto 2638;capa para celular 2638;462.67;477;8;2
2639;Produto 2639;capa para celular 2639;388.32;399;4;1
2640;Produto 2640;capa para celular 2640;326.94;349;1;4
2641;Produto 2641;capa para celular 2641;662.5;404;7;3
2642;Produto 2642;capa para celular 2642;968.66;500;4;2
2643;Produto 2643;capa para celular 2643;477.81;43;9;2
2644;Produto 2644;capa para celular 2644;763.56;200;5;4
2645;Produto 2645;capa para celular 2645;561.86;407;5;2
2646;Produto 2646;capa para celular 2646;997.1;203;4;1
2647;Produto 2647;capa para celular 2647;992.62;74;4;2
2648;Produto 2648;capa para celular 2648;117.5;450;2;1
2649;Produto 2649;capa para celular 2649;506.23;415;2;1
2650;Produto 2650;capa para celular 2650;445.81;368;10;4
2651;Produto 2651;capa para celular 2651;601.44;115;7;1
2652;Produto 2652;capa para celular 2652;132.71;309;9;3
2653;Produto 2653;capa para celular 2653;41.28;387;1;5
2654;Produto 2654;capa para celular 2654;443.02;274;6;4
2655;Produto 2655;capa para celular 2655;402.26;87;4;5
2656;Produto 2656;capa para celular 2656;562.18;239;2;4
2657;Produto 2657;capa para celular 2657;23.59;122;7;5
2658;Produto 2658;capa para celular 2658;619.27;36;1;4
2659;Produto 2659;capa para celular 2659;916.24;485;6;5
2660;Produto 2660;capa para celular 2660;459.94;173;8;2
2661;Produto 2661;capa para celular 2661;196.12;362;3;3
2662;Produto 2662;capa para celular 2662;718.54;277;4;3
2663;Produto 2663;capa para celular 2663;311.01;1;8;1
2664;Produto 2664;capa para celular 2664;292.48;332;9;5
2665;Produto 2665;capa para celular 2665;440.54;400;1;1
2666;Produto 2666;capa para celular 2666;834.03;140;8;5
2667;Produto 2667;capa para celular 2667;787.75;193;1;2
2668;Produto 2668;capa para celular 2668;737.81;50;7;5
2669;Produto 2669;capa para celular 2669;999.07;64;4;2
2670;Produto 2670;capa para celular 2670;960.21;62;5;5
2671;Produto 2671;capa para celular 2671;892.25;64;5;1
2672;Produto 2672;capa para celular 2672;826.72;229;4;2
2673;Produto 2673;capa para celular 2673;112.76;353;6;3
2674;Produto 2674;capa para celular 2674;912.39;372;10;2
2675;Produto 2675;capa para celular 2675;927.91;217;7;3
2676;Produto 2676;capa para celular 2676;546.9;109;6;1
2677;Produto 2677;capa para celular 2677;286.27;226;8;2
2678;Produto 2678;capa para celular 2678;70.84;59;9;1
2679;Produto 2679;capa para celular 2679;813.44;13;9;4
2680;Produto 2680;capa para celular 2680;798.04;147;9;3
2681;Produto 2681;capa para celular 2681;434.75;287;5;5
2682;Produto 2682;capa para celular 2682;737.88;235;1;3
2683;Produto 2683;capa para celular 2683;964.66;131;7;3
2684;Produto 2684;capa para celular 2684;787.27;212;4;1
2685;Produto 2685;capa para celular 2685;68.32;453;10;1
2686;Produto 2686;capa para celular 2686;413.91;181;8;5
2687;Produto 2687;capa para celular 2687;272.98;416;10;3
2688;Produto 2688;capa para celular 2688;700.6;65;2;5
2689;Produto 2689;capa para celular 2689;790.9;183;2;5
2690;Produto 2690;capa para celular 2690;580.41;44;3;3
2691;Produto 2691;capa para celular 2691;774.09;56;6;3
2692;Produto 2692;capa para celular 2692;352.67;340;1;1
2693;Produto 2693;capa para celular 2693;532.4;444;5;2
2694;Produto 2694;capa para celular 2694;780.41;54;9;5
2695;Produto 2695;capa para celular 2695;825.91;26;2;1
2696;Produto 2696;capa para celular 2696;414.64;246;5;4
2697;Produto 2697;capa para celular 2697;144.67;115;7;2
2698;Produto 2698;capa para celular 2698;956.38;492;9;2
2699;Produto 2699;capa para celular 2699;754.74;42;3;4
2700;Produto 2700;capa para celular 2700;284.51;99;8;3
2701;Produto 2701;capa para celular 2701;492.1;225;9;5
2702;Produto 2702;capa para celular 2702;67.85;470;1;2
2703;Produto 2703;capa para celular 2703;889.49;482;3;3
2704;Produto 2704;capa para celular 2704;879.69;109;8;5
2705;Produto 2705;capa para celular 2705;447.69;216;1;2
2706;Produto 2706;capa para celular 2706;564.32;332;2;5
2707;Produto 2707;capa para celular 2707;326.93;478;8;1
2708;Produto 2708;capa para celular 2708;180.59;331;10;5
2709;Produto 2709;capa para celular 2709;554.31;106;10;3
2710;Produto 2710;capa para celular 2710;999.12;227;1;2
2711;Produto 2711;capa para celular 2711;350.63;415;9;5
2712;Produto 2712;capa para celular 2712;67.93;322;7;4
2713;Produto 2713;capa para celular 2713;942.68;391;1;5
2714;Produto 2714;capa para celular 2714;536.82;485;3;5
2715;Produto 2715;capa para celular 2715;943.21;390;9;3
2716;Produto 2716;capa para celular 2716;555.96;225;3;4
2717;Produto 2717;capa para celular 2717;195.28;256;7;2
2718;Produto 2718;capa para celular 2718;431.88;500;10;2
2719;Produto 2719;capa para celular 2719;132.74;411;3;5
2720;Produto 2720;capa para celular 2720;779.85;404;8;5
2721;Produto 2721;capa para celular 2721;393.09;364;1;4
2722;Produto 2722;capa para celular 2722;785.5;273;5;2
2723;Produto 2723;capa para celular 2723;593.49;53;7;2
2724;Produto 2724;capa para celular 2724;995.75;398;3;1
2725;Produto 2725;capa para celular 2725;313.48;386;9;5
2726;Produto 2726;capa para celular 2726;295.44;268;1;1
2727;Produto 2727;capa para celular 2727;641.72;261;8;4
2728;Produto 2728;capa para celular 2728;74.91;317;4;2
2729;Produto 2729;capa para celular 2729;108.85;277;10;2
2730;Produto 2730;capa para celular 2730;420.43;371;4;4
